index,rdate,rid,hid,class,distance,jname,tname,exweight,bardraw,rating,horseweight,rank,finishm,win_t5,place_t5,ind_win,ind_pla,velocity,straight,width,humidity
110479,2019-10-09,8,12,69.93396499768197,1200,6.63200177739563,8.297294370266917,115.0,5.0,61.0,1141.0,5,7036.0,28.0,5.6,0,0,1705.5144968732234,338,26.5,3.0
110480,2019-10-09,9,1,69.93396499768197,1000,8.227375506834035,8.417372856134026,133.0,12.0,79.0,1143.0,8,5771.0,22.0,4.6,0,0,1732.8019407381737,338,26.5,3.0
110481,2019-10-09,9,2,69.93396499768197,1000,0.0,8.724207360800564,128.0,10.0,74.0,1043.0,5,5752.0,10.0,2.2,0,0,1738.5257301808067,338,26.5,3.0
110482,2019-10-09,9,3,69.93396499768197,1000,6.655440350367647,8.356789669923213,126.0,7.0,72.0,1150.0,4,5747.0,62.0,12.0,0,0,1740.0382808421784,338,26.5,3.0
110483,2019-10-09,9,4,69.93396499768197,1000,0.0,8.27893600229198,124.0,11.0,70.0,1182.0,7,5764.0,18.0,3.4,0,0,1734.9063150589868,338,26.5,3.0
110484,2019-10-09,9,5,69.93396499768197,1000,7.259116128097101,0.0,124.0,8.0,70.0,1102.0,10,5784.0,22.0,4.7,0,0,1728.9073305670815,338,26.5,3.0
110485,2019-10-09,9,6,69.93396499768197,1000,0.0,8.606302366488013,122.0,6.0,68.0,1060.0,3,5738.0,28.0,6.5,0,1,1742.7675148135238,338,26.5,3.0
110486,2019-10-09,9,7,69.93396499768197,1000,8.046869510959576,8.558718938244736,122.0,1.0,68.0,1084.0,2,5715.0,4.4,1.5,0,1,1749.7812773403325,338,26.5,3.0
110487,2019-10-09,9,8,69.93396499768197,1000,8.335431477880796,8.337109129562474,121.0,9.0,67.0,1071.0,6,5762.0,54.0,9.4,0,0,1735.5085039916696,338,26.5,3.0
110488,2019-10-09,9,9,69.93396499768197,1000,8.703008637464448,8.735364401103888,121.0,5.0,67.0,1195.0,1,5710.0,1.7,1.1,1,1,1751.3134851138354,338,26.5,3.0
110489,2019-10-09,9,10,69.93396499768197,1000,8.00836557031292,8.297294370266917,116.0,3.0,62.0,1069.0,12,5854.0,99.0,18.0,0,0,1708.2336863682951,338,26.5,3.0
110490,2019-10-09,9,11,69.93396499768197,1000,8.035602692918582,8.262300941787448,115.0,2.0,61.0,1182.0,11,5791.0,11.0,2.3,0,0,1726.817475392851,338,26.5,3.0
110491,2019-10-09,9,12,69.93396499768197,1000,7.239214973779806,7.889084407035514,115.0,4.0,61.0,1078.0,9,5772.0,58.0,8.6,0,0,1732.5017325017325,338,26.5,3.0
110492,2019-10-12,1,1,31.560311284046694,1600,0.0,8.454466361507933,133.0,4.0,40.0,1098.0,6,9510.0,10.0,3.8,0,0,1682.4395373291272,430,21.3,2.75
110493,2019-10-12,1,2,31.560311284046694,1600,0.0,8.337109129562474,133.0,7.0,40.0,1163.0,5,9509.0,5.8,1.9,0,0,1682.6164686086865,430,21.3,2.75
110494,2019-10-12,1,3,31.560311284046694,1600,0.0,8.606302366488013,133.0,2.0,40.0,1086.0,3,9496.0,3.2,1.3,0,1,1684.9199663016007,430,21.3,2.75
110495,2019-10-12,1,4,31.560311284046694,1600,5.111987788356544,0.0,132.0,11.0,39.0,1082.0,2,9475.0,6.7,2.3,0,1,1688.6543535620053,430,21.3,2.75
110496,2019-10-12,1,5,31.560311284046694,1600,8.046869510959576,8.735364401103888,131.0,6.0,38.0,1076.0,1,9458.0,5.1,2.0,1,1,1691.6895749629944,430,21.3,2.75
110497,2019-10-12,1,6,31.560311284046694,1600,8.035602692918582,8.262300941787448,130.0,9.0,37.0,1167.0,4,9507.0,17.0,3.4,0,0,1682.9704428315977,430,21.3,2.75
110498,2019-10-12,1,7,31.560311284046694,1600,8.703008637464448,8.744647438317532,130.0,3.0,37.0,1200.0,7,9526.0,14.0,4.4,0,0,1679.6136888515641,430,21.3,2.75
110499,2019-10-12,1,8,31.560311284046694,1600,6.655440350367647,8.724207360800564,129.0,1.0,36.0,1022.0,10,9592.0,37.0,9.3,0,0,1668.0567139282737,430,21.3,2.75
110500,2019-10-12,1,9,31.560311284046694,1600,7.259116128097101,8.491875383431948,128.0,5.0,35.0,1201.0,9,9578.0,11.0,3.4,0,0,1670.4948841094174,430,21.3,2.75
110501,2019-10-12,1,10,31.560311284046694,1600,8.331827004436057,7.628517626575055,113.0,8.0,20.0,1126.0,11,9817.0,99.0,22.0,0,0,1629.8258123663034,430,21.3,2.75
110502,2019-10-12,1,11,31.560311284046694,1600,6.63200177739563,7.889084407035514,113.0,10.0,20.0,1144.0,8,9538.0,22.0,5.0,0,0,1677.5005242189138,430,21.3,2.75
110503,2019-10-12,2,1,51.20929941722318,1000,0.0,8.262300941787448,133.0,12.0,60.0,1126.0,3,5654.0,5.6,1.6,0,1,1768.6593562079943,430,21.3,2.75
110504,2019-10-12,2,2,51.20929941722318,1000,8.035602692918582,8.337109129562474,133.0,2.0,60.0,1084.0,4,5689.0,14.0,3.1,0,0,1757.7781683951484,430,21.3,2.75
110505,2019-10-12,2,3,51.20929941722318,1000,8.227375506834035,8.507142855562735,132.0,9.0,59.0,1173.0,1,5605.0,10.0,2.6,1,1,1784.121320249777,430,21.3,2.75
110506,2019-10-12,2,4,51.20929941722318,1000,8.046869510959576,8.735364401103888,132.0,4.0,59.0,1191.0,13,5767.0,5.0,1.7,0,0,1734.0038148083927,430,21.3,2.75
110507,2019-10-12,2,5,51.20929941722318,1000,8.00836557031292,8.724207360800564,130.0,5.0,57.0,1103.0,12,5765.0,99.0,17.0,0,0,1734.6053772766695,430,21.3,2.75
110508,2019-10-12,2,6,51.20929941722318,1000,8.703008637464448,0.0,128.0,1.0,55.0,1105.0,2,5635.0,2.0,1.2,0,1,1774.6228926353149,430,21.3,2.75
110509,2019-10-12,2,7,51.20929941722318,1000,5.111987788356544,8.744647438317532,125.0,11.0,52.0,1072.0,5,5689.0,41.0,6.6,0,0,1757.7781683951484,430,21.3,2.75
110510,2019-10-12,2,8,51.20929941722318,1000,8.478244441277663,7.820037989458753,125.0,3.0,52.0,1159.0,8,5707.0,99.0,16.0,0,0,1752.2340984755563,430,21.3,2.75
110511,2019-10-12,2,9,51.20929941722318,1000,8.384347278082808,8.507142855562735,125.0,8.0,52.0,1171.0,14,5821.0,73.0,13.0,0,0,1717.9178835251676,430,21.3,2.75
110512,2019-10-12,2,10,51.20929941722318,1000,7.259116128097101,7.889084407035514,125.0,7.0,52.0,1123.0,7,5706.0,44.0,8.6,0,0,1752.541184717841,430,21.3,2.75
110513,2019-10-12,2,11,51.20929941722318,1000,6.655440350367647,8.744647438317532,125.0,14.0,52.0,1117.0,9,5729.0,52.0,10.0,0,0,1745.5053237912375,430,21.3,2.75
110514,2019-10-12,2,12,51.20929941722318,1000,8.331827004436057,8.356789669923213,125.0,13.0,52.0,1067.0,11,5760.0,99.0,16.0,0,0,1736.111111111111,430,21.3,2.75
110515,2019-10-12,2,13,51.20929941722318,1000,0.0,8.363575702750637,124.0,10.0,51.0,1082.0,6,5696.0,18.0,4.2,0,0,1755.6179775280898,430,21.3,2.75
110516,2019-10-12,2,14,51.20929941722318,1000,7.239214973779806,8.417372856134026,116.0,6.0,43.0,1111.0,10,5748.0,99.0,27.0,0,0,1739.7355601948504,430,21.3,2.75
110517,2019-10-12,3,1,69.93396499768197,1200,1.6094379124341003,8.297294370266917,133.0,1.0,80.0,1086.0,10,6977.0,45.0,7.3,0,0,1719.936935645693,0,0.0,2.75
110518,2019-10-12,3,2,69.93396499768197,1200,8.046869510959576,8.337109129562474,132.0,11.0,79.0,1122.0,3,6889.0,1.7,1.0,0,1,1741.9073885905066,0,0.0,2.75
110519,2019-10-12,3,3,69.93396499768197,1200,5.111987788356544,8.417372856134026,131.0,12.0,78.0,1163.0,4,6907.0,42.0,7.9,0,0,1737.36788765021,0,0.0,2.75
110520,2019-10-12,3,4,69.93396499768197,1200,8.703008637464448,8.606302366488013,127.0,4.0,74.0,1222.0,9,6969.0,6.0,1.9,0,0,1721.9113215669393,0,0.0,2.75
110521,2019-10-12,3,5,69.93396499768197,1200,8.035602692918582,8.507142855562735,125.0,10.0,72.0,1158.0,1,6849.0,10.0,2.4,1,1,1752.0805957074026,0,0.0,2.75
110522,2019-10-12,3,6,69.93396499768197,1200,8.478244441277663,0.0,125.0,7.0,72.0,1008.0,12,7162.0,64.0,9.7,0,0,1675.5096341803965,0,0.0,2.75
110523,2019-10-12,3,7,69.93396499768197,1200,8.331827004436057,7.628517626575055,120.0,3.0,67.0,1170.0,5,6913.0,18.0,3.8,0,0,1735.8599739621004,0,0.0,2.75
110524,2019-10-12,3,8,69.93396499768197,1200,0.0,6.327936783729195,119.0,5.0,66.0,1039.0,8,6947.0,8.3,1.8,0,0,1727.364329926587,0,0.0,2.75
110525,2019-10-12,3,9,69.93396499768197,1200,7.239214973779806,8.454466361507933,117.0,6.0,64.0,1058.0,11,7014.0,66.0,11.0,0,0,1710.8639863130882,0,0.0,2.75
110526,2019-10-12,3,10,69.93396499768197,1200,0.0,8.27893600229198,116.0,9.0,63.0,1314.0,7,6943.0,91.0,16.0,0,0,1728.3594987757454,0,0.0,2.75
110527,2019-10-12,3,11,69.93396499768197,1200,8.384347278082808,8.724207360800564,116.0,8.0,63.0,1172.0,6,6936.0,44.0,9.3,0,0,1730.1038062283737,0,0.0,2.75
110528,2019-10-12,3,12,69.93396499768197,1200,8.227375506834035,8.363575702750637,116.0,2.0,62.0,1136.0,2,6889.0,12.0,3.6,0,1,1741.9073885905066,0,0.0,2.75
110529,2019-10-12,4,1,51.20929941722318,1400,8.703008637464448,8.262300941787448,133.0,3.0,59.0,1159.0,7,8266.0,3.5,1.6,0,0,1693.6849745947254,430,21.3,2.75
110530,2019-10-12,4,2,51.20929941722318,1400,8.046869510959576,8.558718938244736,131.0,2.0,57.0,1132.0,6,8251.0,16.0,5.8,0,0,1696.7640286025937,430,21.3,2.75
110531,2019-10-12,4,3,51.20929941722318,1400,8.478244441277663,8.491875383431948,131.0,11.0,57.0,1200.0,11,8322.0,99.0,39.0,0,0,1682.2879115597211,430,21.3,2.75
110532,2019-10-12,4,4,51.20929941722318,1400,6.655440350367647,8.744647438317532,131.0,10.0,57.0,1103.0,10,8308.0,99.0,38.0,0,0,1685.122773230621,430,21.3,2.75
110533,2019-10-12,4,5,51.20929941722318,1400,0.0,8.606302366488013,130.0,9.0,56.0,1183.0,14,8389.0,11.0,3.7,0,0,1668.8520681845273,430,21.3,2.75
110534,2019-10-12,4,6,51.20929941722318,1400,7.9865049385539955,7.889084407035514,127.0,5.0,53.0,1161.0,4,8239.0,22.0,6.9,0,0,1699.2353440951572,430,21.3,2.75
110535,2019-10-12,4,7,51.20929941722318,1400,6.63200177739563,4.77912349311153,126.0,1.0,52.0,1203.0,1,8188.0,19.0,4.3,1,1,1709.819247679531,430,21.3,2.75
110536,2019-10-12,4,8,51.20929941722318,1400,8.331827004436057,7.628517626575055,123.0,4.0,49.0,1120.0,12,8345.0,99.0,36.0,0,0,1677.6512881965248,430,21.3,2.75
110537,2019-10-12,4,9,51.20929941722318,1400,8.035602692918582,8.337109129562474,122.0,8.0,48.0,1128.0,2,8204.0,3.6,1.7,0,1,1706.4846416382252,430,21.3,2.75
110538,2019-10-12,4,10,51.20929941722318,1400,0.0,8.507142855562735,121.0,12.0,47.0,1009.0,5,8245.0,5.8,2.3,0,0,1697.9987871437236,430,21.3,2.75
110539,2019-10-12,4,11,51.20929941722318,1400,5.111987788356544,8.417372856134026,119.0,13.0,45.0,1056.0,8,8267.0,12.0,2.3,0,0,1693.480101608806,430,21.3,2.75
110540,2019-10-12,4,12,51.20929941722318,1400,8.227375506834035,8.363575702750637,119.0,6.0,45.0,1145.0,3,8205.0,9.6,1.7,0,1,1706.2766605728214,430,21.3,2.75
110541,2019-10-12,4,13,51.20929941722318,1400,7.259116128097101,7.820037989458753,118.0,14.0,44.0,1065.0,9,8307.0,37.0,9.0,0,0,1685.3256289876008,430,21.3,2.75
110542,2019-10-12,4,14,51.20929941722318,1400,8.00836557031292,8.297294370266917,115.0,7.0,41.0,1057.0,13,8368.0,99.0,27.0,0,0,1673.040152963671,430,21.3,2.75
110543,2019-10-12,5,1,51.20929941722318,1400,0.0,8.507142855562735,133.0,11.0,60.0,1073.0,10,8197.0,3.6,1.6,0,0,1707.9419299743809,430,21.3,2.75
110544,2019-10-12,5,2,51.20929941722318,1400,8.384347278082808,8.356789669923213,131.0,13.0,58.0,1193.0,14,8601.0,99.0,47.0,0,0,1627.7177072433437,430,21.3,2.75
110545,2019-10-12,5,3,51.20929941722318,1400,0.0,8.337109129562474,129.0,10.0,56.0,1198.0,9,8195.0,35.0,7.7,0,0,1708.3587553386212,430,21.3,2.75
110546,2019-10-12,5,4,51.20929941722318,1400,8.478244441277663,7.889084407035514,128.0,5.0,55.0,1094.0,5,8170.0,8.3,2.6,0,0,1713.5862913096696,430,21.3,2.75
110547,2019-10-12,5,5,51.20929941722318,1400,8.227375506834035,8.491875383431948,127.0,14.0,54.0,1171.0,13,8448.0,38.0,7.7,0,0,1657.1969696969697,430,21.3,2.75
110548,2019-10-12,5,6,51.20929941722318,1400,8.331827004436057,7.628517626575055,127.0,9.0,54.0,1138.0,11,8207.0,30.0,7.5,0,0,1705.8608504934812,430,21.3,2.75
110549,2019-10-12,5,7,51.20929941722318,1400,7.239214973779806,8.744647438317532,127.0,6.0,54.0,1184.0,12,8285.0,26.0,6.2,0,0,1689.8008449004224,430,21.3,2.75
110550,2019-10-12,5,8,51.20929941722318,1400,1.6094379124341003,8.558718938244736,125.0,2.0,52.0,1004.0,6,8174.0,76.0,18.0,0,0,1712.747736726205,430,21.3,2.75
110551,2019-10-12,5,9,51.20929941722318,1400,8.046869510959576,0.0,124.0,4.0,51.0,1157.0,1,8112.0,3.0,1.3,1,1,1725.8382642998029,430,21.3,2.75
110552,2019-10-12,5,10,51.20929941722318,1400,6.655440350367647,8.417372856134026,119.0,12.0,46.0,1100.0,7,8176.0,99.0,24.0,0,0,1712.3287671232877,430,21.3,2.75
110553,2019-10-12,5,11,51.20929941722318,1400,7.384610383176974,8.27893600229198,118.0,3.0,45.0,1024.0,2,8113.0,13.0,3.3,0,1,1725.625539257981,430,21.3,2.75
110554,2019-10-12,5,12,51.20929941722318,1400,6.63200177739563,4.77912349311153,116.0,1.0,43.0,1057.0,8,8176.0,58.0,12.0,0,0,1712.3287671232877,430,21.3,2.75
110555,2019-10-12,5,13,51.20929941722318,1400,8.035602692918582,8.606302366488013,114.0,8.0,41.0,1013.0,3,8158.0,10.0,3.5,0,1,1716.1068889433684,430,21.3,2.75
110556,2019-10-12,5,14,51.20929941722318,1400,5.111987788356544,8.724207360800564,114.0,7.0,41.0,1093.0,4,8166.0,6.3,1.8,0,0,1714.4256674014205,430,21.3,2.75
110557,2019-10-12,6,1,51.20929941722318,1200,0.0,8.740016691519521,132.0,2.0,59.0,1199.0,6,6967.0,7.7,3.2,0,0,1722.4056265250467,0,0.0,2.75
110558,2019-10-12,6,2,51.20929941722318,1200,7.9865049385539955,8.735364401103888,129.0,1.0,56.0,1116.0,5,6947.0,3.5,1.5,0,0,1727.364329926587,0,0.0,2.75
110559,2019-10-12,6,3,51.20929941722318,1200,0.0,8.507142855562735,128.0,9.0,55.0,1239.0,9,7018.0,9.4,4.2,0,0,1709.8888572242804,0,0.0,2.75
110560,2019-10-12,6,4,51.20929941722318,1200,6.655440350367647,8.356789669923213,128.0,12.0,55.0,1135.0,2,6928.0,18.0,4.9,0,1,1732.1016166281754,0,0.0,2.75
110561,2019-10-12,6,5,51.20929941722318,1200,7.259116128097101,7.889084407035514,126.0,10.0,53.0,1193.0,7,6985.0,14.0,4.5,0,0,1717.967072297781,0,0.0,2.75
110562,2019-10-12,6,6,51.20929941722318,1200,0.0,8.454466361507933,125.0,3.0,52.0,1072.0,12,7360.0,20.0,6.5,0,0,1630.4347826086957,0,0.0,2.75
110563,2019-10-12,6,7,51.20929941722318,1200,8.703008637464448,8.417372856134026,124.0,8.0,51.0,1076.0,1,6909.0,9.4,2.8,1,1,1736.8649587494572,0,0.0,2.75
110564,2019-10-12,6,8,51.20929941722318,1200,6.63200177739563,8.744647438317532,120.0,4.0,47.0,1084.0,10,7044.0,9.8,4.1,0,0,1703.5775127768313,0,0.0,2.75
110565,2019-10-12,6,9,51.20929941722318,1200,8.035602692918582,8.262300941787448,118.0,5.0,45.0,1100.0,4,6933.0,7.9,2.1,0,0,1730.8524448290784,0,0.0,2.75
110566,2019-10-12,6,10,51.20929941722318,1200,8.331827004436057,4.77912349311153,117.0,6.0,44.0,1109.0,11,7050.0,16.0,5.3,0,0,1702.127659574468,0,0.0,2.75
110567,2019-10-12,6,11,51.20929941722318,1200,8.227375506834035,8.491875383431948,116.0,7.0,43.0,1043.0,8,6997.0,21.0,5.8,0,0,1715.0207231670715,0,0.0,2.75
110568,2019-10-12,6,12,51.20929941722318,1200,5.111987788356544,8.27893600229198,114.0,11.0,41.0,1081.0,3,6930.0,12.0,2.3,0,1,1731.6017316017317,0,0.0,2.75
110569,2019-10-12,7,1,87.77822148631537,1800,8.227375506834035,8.363575702750637,133.0,3.0,104.0,994.0,7,10675.0,23.0,5.1,0,0,1686.1826697892272,430,21.3,2.75
110570,2019-10-12,7,2,87.77822148631537,1800,1.6094379124341003,6.327936783729195,131.0,9.0,102.0,1260.0,11,10755.0,18.0,4.8,0,0,1673.6401673640166,430,21.3,2.75
110571,2019-10-12,7,3,87.77822148631537,1800,8.703008637464448,8.417372856134026,130.0,4.0,101.0,1056.0,5,10629.0,2.5,1.3,0,0,1693.480101608806,430,21.3,2.75
110572,2019-10-12,7,4,87.77822148631537,1800,6.655440350367647,8.740016691519521,121.0,11.0,92.0,1039.0,10,10713.0,26.0,7.8,0,0,1680.2016241949034,430,21.3,2.75
